Date,Journal Number,Transaction Type,Transaction ID,Reference Number,Account,Account Type,Contact ID,Contact Name,Debit,Credit,Department,Branch,Description
2025-12-21,JRN-9289,Bill,ZB-2067,BILL-2067,Accounts Payable,Accounts Payable,VEND-002,BoxPro Materials,0,45170.4,Administration,Ahmedabad,Vendor bill BILL-2067
2025-12-13,JRN-9290,Bill,ZB-2068,BILL-2068,Repairs & Maintenance,Expense,VEND-001,Alpha Supplies Pvt Ltd,88172,0,Administration,Bengaluru,Vendor bill BILL-2068
2025-12-13,JRN-9290,Bill,ZB-2068,BILL-2068,Input GST Recoverable,Other Current Asset,VEND-001,Alpha Supplies Pvt Ltd,15870.96,0,Administration,Bengaluru,Vendor bill BILL-2068
2025-12-13,JRN-9290,Bill,ZB-2068,BILL-2068,Accounts Payable,Accounts Payable,VEND-001,Alpha Supplies Pvt Ltd,0,104042.96,Administration,Bengaluru,Vendor bill BILL-2068
2025-12-04,JRN-9291,Bill,ZB-2069,BILL-2069,Repairs & Maintenance,Expense,VEND-008,Horizon Security,70168,0,Finance,Delhi,Vendor bill BILL-2069
2025-12-04,JRN-9291,Bill,ZB-2069,BILL-2069,Input GST Recoverable,Other Current Asset,VEND-008,Horizon Security,12630.24,0,Finance,Delhi,Vendor bill BILL-2069
2025-12-04,JRN-9291,Bill,ZB-2069,BILL-2069,Accounts Payable,Accounts Payable,VEND-008,Horizon Security,0,82798.24,Finance,Delhi,Vendor bill BILL-2069
2025-12-13,JRN-9292,Bill,ZB-2070,BILL-2070,Purchases,Expense,VEND-003,Crest Logistics,84320,0,Operations,Bengaluru,Vendor bill BILL-2070
2025-12-13,JRN-9292,Bill,ZB-2070,BILL-2070,Input GST Recoverable,Other Current Asset,VEND-003,Crest Logistics,15177.6,0,Operations,Bengaluru,Vendor bill BILL-2070
2025-12-13,JRN-9292,Bill,ZB-2070,BILL-2070,Accounts Payable,Accounts Payable,VEND-003,Crest Logistics,0,99497.6,Operations,Bengaluru,Vendor bill BILL-2070
2025-12-15,JRN-9293,Bill,ZB-2071,BILL-DUP-01,Purchases,Expense,VEND-007,Global Packaging,62480,0,Finance,Ahmedabad,Vendor bill BILL-DUP-01
2025-12-15,JRN-9293,Bill,ZB-2071,BILL-DUP-01,Input GST Recoverable,Other Current Asset,VEND-007,Global Packaging,11246.4,0,Finance,Ahmedabad,Vendor bill BILL-DUP-01
2025-12-15,JRN-9293,Bill,ZB-2071,BILL-DUP-01,Accounts Payable,Accounts Payable,VEND-007,Global Packaging,0,73726.4,Finance,Ahmedabad,Vendor bill BILL-DUP-01
2025-12-25,JRN-9294,Bill,ZB-2072,BILL-DUP-01,Freight & Delivery,Expense,VEND-003,Crest Logistics,45026,0,Finance,Delhi,Vendor bill BILL-DUP-01
2025-12-25,JRN-9294,Bill,ZB-2072,BILL-DUP-01,Input GST Recoverable,Other Current Asset,VEND-003,Crest Logistics,8104.68,0,Finance,Delhi,Vendor bill BILL-DUP-01
2025-12-25,JRN-9294,Bill,ZB-2072,BILL-DUP-01,Accounts Payable,Accounts Payable,VEND-003,Crest Logistics,0,53130.68,Finance,Delhi,Vendor bill BILL-DUP-01
2026-01-05,JRN-9295,Bill,ZB-2073,BILL-2073,Purchases,Expense,VEND-005,Evergreen Technologies,90152,0,Finance,Delhi,Vendor bill BILL-2073
2026-01-05,JRN-9295,Bill,ZB-2073,BILL-2073,Input GST Recoverable,Other Current Asset,VEND-005,Evergreen Technologies,16227.36,0,Finance,Delhi,Vendor bill BILL-2073
2026-01-05,JRN-9295,Bill,ZB-2073,BILL-2073,Accounts Payable,Accounts Payable,VEND-005,Evergreen Technologies,0,106379.36,Finance,Delhi,Vendor bill BILL-2073
2026-01-09,JRN-9296,Bill,ZB-2074,BILL-2074,Repairs & Maintenance,Expense,VEND-003,Crest Logistics,40110,0,Finance,Kolkata,Vendor bill BILL-2074
2026-01-09,JRN-9296,Bill,ZB-2074,BILL-2074,Input GST Recoverable,Other Current Asset,VEND-003,Crest Logistics,7219.8,0,Finance,Kolkata,Vendor bill BILL-2074
2026-01-09,JRN-9296,Bill,ZB-2074,BILL-2074,Accounts Payable,Accounts Payable,VEND-003,Crest Logistics,0,47329.8,Finance,Kolkata,Vendor bill BILL-2074
2026-01-24,JRN-9297,Bill,ZB-2075,BILL-2075,Repairs & Maintenance,Expense,VEND-008,Horizon Security,176968,0,Administration,Kolkata,Vendor bill BILL-2075
2026-01-24,JRN-9297,Bill,ZB-2075,BILL-2075,Input GST Recoverable,Other Current Asset,VEND-008,Horizon Security,31854.24,0,Administration,Kolkata,Vendor bill BILL-2075
2026-01-24,JRN-9297,Bill,ZB-2075,BILL-2075,Accounts Payable,Accounts Payable,VEND-008,Horizon Security,0,208822.24,Administration,Kolkata,Vendor bill BILL-2075
2026-01-06,JRN-9298,Bill,ZB-2076,BILL-2076,Repairs & Maintenance,Expense,VEND-006,FastTrack Transport,50547,0,Finance,Bengaluru,Vendor bill BILL-2076
2026-01-06,JRN-9298,Bill,ZB-2076,BILL-2076,Input GST Recoverable,Other Current Asset,VEND-006,FastTrack Transport,9098.46,0,Finance,Bengaluru,Vendor bill BILL-2076
2026-01-06,JRN-9298,Bill,ZB-2076,BILL-2076,Accounts Payable,Accounts Payable,VEND-006,FastTrack Transport,0,59645.46,Finance,Bengaluru,Vendor bill BILL-2076
2026-01-12,JRN-9299,Bill,ZB-2077,BILL-2077,Repairs & Maintenance,Expense,VEND-007,Global Packaging,122811,0,Finance,Bengaluru,Vendor bill BILL-2077
2026-01-12,JRN-9299,Bill,ZB-2077,BILL-2077,Input GST Recoverable,Other Current Asset,VEND-007,Global Packaging,22105.98,0,Finance,Bengaluru,Vendor bill BILL-2077
2026-01-12,JRN-9299,Bill,ZB-2077,BILL-2077,Accounts Payable,Accounts Payable,VEND-007,Global Packaging,0,144916.98,Finance,Bengaluru,Vendor bill BILL-2077
2026-01-16,JRN-9300,Bill,ZB-2078,BILL-2078,Professional Fees,Expense,VEND-002,BoxPro Materials,133119,0,Technology,Ahmedabad,Vendor bill BILL-2078
2026-01-16,JRN-9300,Bill,ZB-2078,BILL-2078,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,23961.42,0,Technology,Ahmedabad,Vendor bill BILL-2078
2026-01-16,JRN-9300,Bill,ZB-2078,BILL-2078,Accounts Payable,Accounts Payable,VEND-002,BoxPro Materials,0,157080.42,Technology,Ahmedabad,Vendor bill BILL-2078
2026-01-18,JRN-9301,Bill,ZB-2079,BILL-2079,Purchases,Expense,VEND-005,Evergreen Technologies,20412,0,Technology,Kolkata,Vendor bill BILL-2079
2026-01-18,JRN-9301,Bill,ZB-2079,BILL-2079,Input GST Recoverable,Other Current Asset,VEND-005,Evergreen Technologies,3674.16,0,Technology,Kolkata,Vendor bill BILL-2079
2026-01-18,JRN-9301,Bill,ZB-2079,BILL-2079,Accounts Payable,Accounts Payable,VEND-005,Evergreen Technologies,0,24086.16,Technology,Kolkata,Vendor bill BILL-2079
2026-01-24,JRN-9302,Bill,ZB-2080,BILL-2080,Purchases,Expense,VEND-004,Dyna Services,44174,0,Technology,Kolkata,Vendor bill BILL-2080
2026-01-24,JRN-9302,Bill,ZB-2080,BILL-2080,Input GST Recoverable,Other Current Asset,VEND-004,Dyna Services,7951.32,0,Technology,Kolkata,Vendor bill BILL-2080
2026-01-24,JRN-9302,Bill,ZB-2080,BILL-2080,Accounts Payable,Accounts Payable,VEND-004,Dyna Services,0,52125.32,Technology,Kolkata,Vendor bill BILL-2080
2026-02-12,JRN-9303,Bill,ZB-2081,BILL-2081,Freight & Delivery,Expense,VEND-005,Evergreen Technologies,180127,0,Operations,Kolkata,Vendor bill BILL-2081
2026-02-12,JRN-9303,Bill,ZB-2081,BILL-2081,Input GST Recoverable,Other Current Asset,VEND-005,Evergreen Technologies,32422.86,0,Operations,Kolkata,Vendor bill BILL-2081
2026-02-12,JRN-9303,Bill,ZB-2081,BILL-2081,Accounts Payable,Accounts Payable,VEND-005,Evergreen Technologies,0,212549.86,Operations,Kolkata,Vendor bill BILL-2081
2026-02-01,JRN-9304,Bill,ZB-2082,BILL-2082,Professional Fees,Expense,VEND-008,Horizon Security,143160,0,Finance,Bengaluru,Vendor bill BILL-2082
2026-02-01,JRN-9304,Bill,ZB-2082,BILL-2082,Input GST Recoverable,Other Current Asset,VEND-008,Horizon Security,25768.8,0,Finance,Bengaluru,Vendor bill BILL-2082
2026-02-01,JRN-9304,Bill,ZB-2082,BILL-2082,Accounts Payable,Accounts Payable,VEND-008,Horizon Security,0,168928.8,Finance,Bengaluru,Vendor bill BILL-2082
2026-02-15,JRN-9305,Bill,ZB-2083,BILL-2083,Purchases,Expense,VEND-008,Horizon Security,81804,0,Technology,Ahmedabad,Vendor bill BILL-2083
2026-02-15,JRN-9305,Bill,ZB-2083,BILL-2083,Input GST Recoverable,Other Current Asset,VEND-008,Horizon Security,14724.72,0,Technology,Ahmedabad,Vendor bill BILL-2083
2026-02-15,JRN-9305,Bill,ZB-2083,BILL-2083,Accounts Payable,Accounts Payable,VEND-008,Horizon Security,0,96528.72,Technology,Ahmedabad,Vendor bill BILL-2083
2026-02-10,JRN-9306,Bill,ZB-2084,BILL-2084,Purchases,Expense,VEND-002,BoxPro Materials,162688,0,Technology,Delhi,Vendor bill BILL-2084
2026-02-10,JRN-9306,Bill,ZB-2084,BILL-2084,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,29283.84,0,Technology,Delhi,Vendor bill BILL-2084
2026-02-10,JRN-9306,Bill,ZB-2084,BILL-2084,Accounts Payable,Accounts Payable,VEND-002,BoxPro Materials,0,191971.84,Technology,Delhi,Vendor bill BILL-2084
2026-02-15,JRN-9307,Bill,ZB-2085,BILL-2085,Freight & Delivery,Expense,VEND-003,Crest Logistics,60962,0,Technology,Bengaluru,Vendor bill BILL-2085
2026-02-15,JRN-9307,Bill,ZB-2085,BILL-2085,Input GST Recoverable,Other Current Asset,VEND-003,Crest Logistics,10973.16,0,Technology,Bengaluru,Vendor bill BILL-2085
2026-02-15,JRN-9307,Bill,ZB-2085,BILL-2085,Accounts Payable,Accounts Payable,VEND-003,Crest Logistics,0,71935.16,Technology,Bengaluru,Vendor bill BILL-2085
2026-02-02,JRN-9308,Bill,ZB-2086,BILL-2086,Professional Fees,Expense,VEND-004,Dyna Services,16965,0,Sales,Mumbai,Vendor bill BILL-2086
2026-02-02,JRN-9308,Bill,ZB-2086,BILL-2086,Input GST Recoverable,Other Current Asset,VEND-004,Dyna Services,3053.7,0,Sales,Mumbai,Vendor bill BILL-2086
2026-02-02,JRN-9308,Bill,ZB-2086,BILL-2086,Accounts Payable,Accounts Payable,VEND-004,Dyna Services,0,20018.7,Sales,Mumbai,Vendor bill BILL-2086
2026-02-20,JRN-9309,Bill,ZB-2087,BILL-2087,Repairs & Maintenance,Expense,VEND-001,Alpha Supplies Pvt Ltd,152040,0,Operations,Ahmedabad,Vendor bill BILL-2087
2026-02-20,JRN-9309,Bill,ZB-2087,BILL-2087,Input GST Recoverable,Other Current Asset,VEND-001,Alpha Supplies Pvt Ltd,27367.2,0,Operations,Ahmedabad,Vendor bill BILL-2087
2026-02-20,JRN-9309,Bill,ZB-2087,BILL-2087,Accounts Payable,Accounts Payable,VEND-001,Alpha Supplies Pvt Ltd,0,179407.2,Operations,Ahmedabad,Vendor bill BILL-2087
2026-02-01,JRN-9310,Bill,ZB-2088,BILL-2088,Repairs & Maintenance,Expense,VEND-002,BoxPro Materials,132450,0,Sales,Delhi,Vendor bill BILL-2088
2026-02-01,JRN-9310,Bill,ZB-2088,BILL-2088,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,23841,0,Sales,Delhi,Vendor bill BILL-2088
2026-02-01,JRN-9310,Bill,ZB-2088,BILL-2088,Accounts Payable,Accounts Payable,VEND-002,BoxPro Materials,0,156291,Sales,Delhi,Vendor bill BILL-2088
2026-03-20,JRN-9311,Bill,ZB-2089,BILL-2089,Repairs & Maintenance,Expense,VEND-008,Horizon Security,13690,0,Operations,Ahmedabad,Vendor bill BILL-2089
2026-03-20,JRN-9311,Bill,ZB-2089,BILL-2089,Input GST Recoverable,Other Current Asset,VEND-008,Horizon Security,2464.2,0,Operations,Ahmedabad,Vendor bill BILL-2089
2026-03-20,JRN-9311,Bill,ZB-2089,BILL-2089,Accounts Payable,Accounts Payable,VEND-008,Horizon Security,0,16154.2,Operations,Ahmedabad,Vendor bill BILL-2089
2026-03-22,JRN-9312,Bill,ZB-2090,BILL-2090,Repairs & Maintenance,Expense,VEND-008,Horizon Security,30217,0,Operations,Mumbai,Vendor bill BILL-2090
2026-03-22,JRN-9312,Bill,ZB-2090,BILL-2090,Input GST Recoverable,Other Current Asset,VEND-008,Horizon Security,5439.06,0,Operations,Mumbai,Vendor bill BILL-2090
2026-03-22,JRN-9312,Bill,ZB-2090,BILL-2090,Accounts Payable,Accounts Payable,VEND-008,Horizon Security,0,35656.06,Operations,Mumbai,Vendor bill BILL-2090
2026-03-08,JRN-9313,Bill,ZB-2091,BILL-2091,Professional Fees,Expense,VEND-002,BoxPro Materials,72765,0,Sales,Kolkata,Vendor bill BILL-2091
2026-03-08,JRN-9313,Bill,ZB-2091,BILL-2091,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,13097.7,0,Sales,Kolkata,Vendor bill BILL-2091
2026-03-08,JRN-9313,Bill,ZB-2091,BILL-2091,Accounts Payable,Accounts Payable,VEND-002,BoxPro Materials,0,85862.7,Sales,Kolkata,Vendor bill BILL-2091
2026-03-18,JRN-9314,Bill,ZB-2092,BILL-2092,Professional Fees,Expense,VEND-006,FastTrack Transport,30096,0,Operations,Mumbai,Vendor bill BILL-2092
2026-03-18,JRN-9314,Bill,ZB-2092,BILL-2092,Input GST Recoverable,Other Current Asset,VEND-006,FastTrack Transport,5417.28,0,Operations,Mumbai,Vendor bill BILL-2092
2026-03-18,JRN-9314,Bill,ZB-2092,BILL-2092,Accounts Payable,Accounts Payable,VEND-006,FastTrack Transport,0,35513.28,Operations,Mumbai,Vendor bill BILL-2092
2026-03-04,JRN-9315,Bill,ZB-2093,BILL-2093,Repairs & Maintenance,Expense,VEND-003,Crest Logistics,146890,0,Administration,Ahmedabad,Vendor bill BILL-2093
2026-03-04,JRN-9315,Bill,ZB-2093,BILL-2093,Input GST Recoverable,Other Current Asset,VEND-003,Crest Logistics,26440.2,0,Administration,Ahmedabad,Vendor bill BILL-2093
2026-03-04,JRN-9315,Bill,ZB-2093,BILL-2093,Accounts Payable,Accounts Payable,VEND-003,Crest Logistics,0,173330.2,Administration,Ahmedabad,Vendor bill BILL-2093
2026-03-20,JRN-9316,Bill,ZB-2094,BILL-2094,Purchases,Expense,VEND-008,Horizon Security,113736,0,Technology,Mumbai,Vendor bill BILL-2094
2026-03-20,JRN-9316,Bill,ZB-2094,BILL-2094,Input GST Recoverable,Other Current Asset,VEND-008,Horizon Security,20472.48,0,Technology,Mumbai,Vendor bill BILL-2094
2026-03-20,JRN-9316,Bill,ZB-2094,BILL-2094,Accounts Payable,Accounts Payable,VEND-008,Horizon Security,0,134208.48,Technology,Mumbai,Vendor bill BILL-2094
2026-03-19,JRN-9317,Bill,ZB-2095,BILL-2095,Repairs & Maintenance,Expense,VEND-007,Global Packaging,61644,0,Sales,Delhi,Vendor bill BILL-2095
2026-03-19,JRN-9317,Bill,ZB-2095,BILL-2095,Input GST Recoverable,Other Current Asset,VEND-007,Global Packaging,11095.92,0,Sales,Delhi,Vendor bill BILL-2095
2026-03-19,JRN-9317,Bill,ZB-2095,BILL-2095,Accounts Payable,Accounts Payable,VEND-007,Global Packaging,0,72739.92,Sales,Delhi,Vendor bill BILL-2095
2026-03-12,JRN-9318,Bill,ZB-2096,BILL-2096,Freight & Delivery,Expense,VEND-001,Alpha Supplies Pvt Ltd,37149,0,Technology,Ahmedabad,Vendor bill BILL-2096
2026-03-12,JRN-9318,Bill,ZB-2096,BILL-2096,Input GST Recoverable,Other Current Asset,VEND-001,Alpha Supplies Pvt Ltd,6686.82,0,Technology,Ahmedabad,Vendor bill BILL-2096
2026-03-12,JRN-9318,Bill,ZB-2096,BILL-2096,Accounts Payable,Accounts Payable,VEND-001,Alpha Supplies Pvt Ltd,0,43835.82,Technology,Ahmedabad,Vendor bill BILL-2096
2025-04-18,JRN-9319,Vendor Payment,ZVP-6001,VPAY-6001,Accounts Payable,Accounts Payable,VEND-001,Alpha Supplies Pvt Ltd,190297.42,0,Finance,Bengaluru,Payment against BILL-2002
2025-04-18,JRN-9319,Vendor Payment,ZVP-6001,VPAY-6001,HDFC Bank Current A/c,Bank,VEND-001,Alpha Supplies Pvt Ltd,0,190297.42,Finance,Bengaluru,Payment against BILL-2002
2025-05-03,JRN-9320,Vendor Payment,ZVP-6002,VPAY-6002,Accounts Payable,Accounts Payable,VEND-001,Alpha Supplies Pvt Ltd,229511.18,0,Finance,Bengaluru,Payment against BILL-2003
2025-05-03,JRN-9320,Vendor Payment,ZVP-6002,VPAY-6002,HDFC Bank Current A/c,Bank,VEND-001,Alpha Supplies Pvt Ltd,0,229511.18,Finance,Bengaluru,Payment against BILL-2003
2025-05-12,JRN-9321,Vendor Payment,ZVP-6003,VPAY-6003,Accounts Payable,Accounts Payable,VEND-008,Horizon Security,308508.64,0,Finance,Ahmedabad,Payment against BILL-2004
2025-05-12,JRN-9321,Vendor Payment,ZVP-6003,VPAY-6003,HDFC Bank Current A/c,Bank,VEND-008,Horizon Security,0,308508.64,Finance,Ahmedabad,Payment against BILL-2004
2025-05-23,JRN-9322,Vendor Payment,ZVP-6004,VPAY-6004,Accounts Payable,Accounts Payable,VEND-004,Dyna Services,28489.92,0,Finance,Ahmedabad,Payment against BILL-2005
2025-05-23,JRN-9322,Vendor Payment,ZVP-6004,VPAY-6004,ICICI Bank Current A/c,Bank,VEND-004,Dyna Services,0,28489.92,Finance,Ahmedabad,Payment against BILL-2005
2025-05-31,JRN-9323,Vendor Payment,ZVP-6005,VPAY-6005,Accounts Payable,Accounts Payable,VEND-008,Horizon Security,123776.1,0,Finance,Bengaluru,Payment against BILL-2006
2025-05-31,JRN-9323,Vendor Payment,ZVP-6005,VPAY-6005,ICICI Bank Current A/c,Bank,VEND-008,Horizon Security,0,123776.1,Finance,Bengaluru,Payment against BILL-2006
2025-04-27,JRN-9324,Vendor Payment,ZVP-6006,VPAY-6006,Accounts Payable,Accounts Payable,VEND-001,Alpha Supplies Pvt Ltd,40016.16,0,Finance,Mumbai,Payment against BILL-2008
2025-04-27,JRN-9324,Vendor Payment,ZVP-6006,VPAY-6006,ICICI Bank Current A/c,Bank,VEND-001,Alpha Supplies Pvt Ltd,0,40016.16,Finance,Mumbai,Payment against BILL-2008
2025-05-18,JRN-9325,Vendor Payment,ZVP-6007,VPAY-6007,Accounts Payable,Accounts Payable,VEND-006,FastTrack Transport,112240.42,0,Finance,Kolkata,Payment against BILL-2009
2025-05-18,JRN-9325,Vendor Payment,ZVP-6007,VPAY-6007,ICICI Bank Current A/c,Bank,VEND-006,FastTrack Transport,0,112240.42,Finance,Kolkata,Payment against BILL-2009
2025-06-16,JRN-9326,Vendor Payment,ZVP-6008,VPAY-6008,Accounts Payable,Accounts Payable,VEND-001,Alpha Supplies Pvt Ltd,135826.26,0,Finance,Delhi,Payment against BILL-2010
2025-06-16,JRN-9326,Vendor Payment,ZVP-6008,VPAY-6008,HDFC Bank Current A/c,Bank,VEND-001,Alpha Supplies Pvt Ltd,0,135826.26,Finance,Delhi,Payment against BILL-2010
2025-06-15,JRN-9327,Vendor Payment,ZVP-6009,VPAY-6009,Accounts Payable,Accounts Payable,VEND-003,Crest Logistics,75402,0,Finance,Delhi,Payment against BILL-2011
2025-06-15,JRN-9327,Vendor Payment,ZVP-6009,VPAY-6009,ICICI Bank Current A/c,Bank,VEND-003,Crest Logistics,0,75402,Finance,Delhi,Payment against BILL-2011
2025-06-09,JRN-9328,Vendor Payment,ZVP-6010,VPAY-6010,Accounts Payable,Accounts Payable,VEND-005,Evergreen Technologies,204416.12,0,Finance,Delhi,Payment against BILL-2012
2025-06-09,JRN-9328,Vendor Payment,ZVP-6010,VPAY-6010,HDFC Bank Current A/c,Bank,VEND-005,Evergreen Technologies,0,204416.12,Finance,Delhi,Payment against BILL-2012
2025-06-17,JRN-9329,Vendor Payment,ZVP-6011,VPAY-6011,Accounts Payable,Accounts Payable,VEND-007,Global Packaging,47676.72,0,Finance,Delhi,Payment against BILL-2013
2025-06-17,JRN-9329,Vendor Payment,ZVP-6011,VPAY-6011,HDFC Bank Current A/c,Bank,VEND-007,Global Packaging,0,47676.72,Finance,Delhi,Payment against BILL-2013
2025-06-10,JRN-9330,Vendor Payment,ZVP-6012,VPAY-6012,Accounts Payable,Accounts Payable,VEND-004,Dyna Services,192816.72,0,Finance,Kolkata,Payment against BILL-2015
2025-06-10,JRN-9330,Vendor Payment,ZVP-6012,VPAY-6012,HDFC Bank Current A/c,Bank,VEND-004,Dyna Services,0,192816.72,Finance,Kolkata,Payment against BILL-2015
2025-06-18,JRN-9331,Vendor Payment,ZVP-6013,VPAY-6013,Accounts Payable,Accounts Payable,VEND-002,BoxPro Materials,63814.4,0,Finance,Mumbai,Payment against BILL-2016
2025-06-18,JRN-9331,Vendor Payment,ZVP-6013,VPAY-6013,ICICI Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,63814.4,Finance,Mumbai,Payment against BILL-2016
2025-08-02,JRN-9332,Vendor Payment,ZVP-6014,VPAY-6014,Accounts Payable,Accounts Payable,VEND-002,BoxPro Materials,210335,0,Finance,Ahmedabad,Payment against BILL-2017
2025-08-02,JRN-9332,Vendor Payment,ZVP-6014,VPAY-6014,HDFC Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,210335,Finance,Ahmedabad,Payment against BILL-2017
2025-07-08,JRN-9333,Vendor Payment,ZVP-6015,VPAY-6015,Accounts Payable,Accounts Payable,VEND-001,Alpha Supplies Pvt Ltd,29537.76,0,Finance,Ahmedabad,Payment against BILL-2018
2025-07-08,JRN-9333,Vendor Payment,ZVP-6015,VPAY-6015,HDFC Bank Current A/c,Bank,VEND-001,Alpha Supplies Pvt Ltd,0,29537.76,Finance,Ahmedabad,Payment against BILL-2018
2025-07-05,JRN-9334,Vendor Payment,ZVP-6016,VPAY-6016,Accounts Payable,Accounts Payable,VEND-002,BoxPro Materials,117820.64,0,Finance,Bengaluru,Payment against BILL-2019
2025-07-05,JRN-9334,Vendor Payment,ZVP-6016,VPAY-6016,HDFC Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,117820.64,Finance,Bengaluru,Payment against BILL-2019
2025-07-13,JRN-9335,Vendor Payment,ZVP-6017,VPAY-6017,Accounts Payable,Accounts Payable,VEND-004,Dyna Services,149295.96,0,Finance,Bengaluru,Payment against BILL-2020
2025-07-13,JRN-9335,Vendor Payment,ZVP-6017,VPAY-6017,ICICI Bank Current A/c,Bank,VEND-004,Dyna Services,0,149295.96,Finance,Bengaluru,Payment against BILL-2020
2025-07-24,JRN-9336,Vendor Payment,ZVP-6018,VPAY-6018,Accounts Payable,Accounts Payable,VEND-006,FastTrack Transport,58064.85,0,Finance,Bengaluru,Payment against BILL-2021
2025-07-24,JRN-9336,Vendor Payment,ZVP-6018,VPAY-6018,ICICI Bank Current A/c,Bank,VEND-006,FastTrack Transport,0,58064.85,Finance,Bengaluru,Payment against BILL-2021
2025-07-22,JRN-9337,Vendor Payment,ZVP-6019,VPAY-6019,Accounts Payable,Accounts Payable,VEND-007,Global Packaging,38057.36,0,Finance,Ahmedabad,Payment against BILL-2022
2025-07-22,JRN-9337,Vendor Payment,ZVP-6019,VPAY-6019,ICICI Bank Current A/c,Bank,VEND-007,Global Packaging,0,38057.36,Finance,Ahmedabad,Payment against BILL-2022
2025-07-29,JRN-9338,Vendor Payment,ZVP-6020,VPAY-6020,Accounts Payable,Accounts Payable,VEND-007,Global Packaging,197107.2,0,Finance,Kolkata,Payment against BILL-2023
2025-07-29,JRN-9338,Vendor Payment,ZVP-6020,VPAY-6020,ICICI Bank Current A/c,Bank,VEND-007,Global Packaging,0,197107.2,Finance,Kolkata,Payment against BILL-2023
2025-08-16,JRN-9339,Vendor Payment,ZVP-6021,VPAY-6021,Accounts Payable,Accounts Payable,VEND-001,Alpha Supplies Pvt Ltd,22461.3,0,Finance,Delhi,Payment against BILL-2025
2025-08-16,JRN-9339,Vendor Payment,ZVP-6021,VPAY-6021,ICICI Bank Current A/c,Bank,VEND-001,Alpha Supplies Pvt Ltd,0,22461.3,Finance,Delhi,Payment against BILL-2025
2025-07-23,JRN-9340,Vendor Payment,ZVP-6022,VPAY-6022,Accounts Payable,Accounts Payable,VEND-008,Horizon Security,61289.2,0,Finance,Bengaluru,Payment against BILL-2026
2025-07-23,JRN-9340,Vendor Payment,ZVP-6022,VPAY-6022,ICICI Bank Current A/c,Bank,VEND-008,Horizon Security,0,61289.2,Finance,Bengaluru,Payment against BILL-2026
2025-07-16,JRN-9341,Vendor Payment,ZVP-6023,VPAY-6023,Accounts Payable,Accounts Payable,VEND-005,Evergreen Technologies,40535.36,0,Finance,Bengaluru,Payment against BILL-2027
2025-07-16,JRN-9341,Vendor Payment,ZVP-6023,VPAY-6023,ICICI Bank Current A/c,Bank,VEND-005,Evergreen Technologies,0,40535.36,Finance,Bengaluru,Payment against BILL-2027
2025-08-05,JRN-9342,Vendor Payment,ZVP-6024,VPAY-6024,Accounts Payable,Accounts Payable,VEND-001,Alpha Supplies Pvt Ltd,26315.77,0,Finance,Delhi,Payment against BILL-2029
2025-08-05,JRN-9342,Vendor Payment,ZVP-6024,VPAY-6024,ICICI Bank Current A/c,Bank,VEND-001,Alpha Supplies Pvt Ltd,0,26315.77,Finance,Delhi,Payment against BILL-2029
2025-08-18,JRN-9343,Vendor Payment,ZVP-6025,VPAY-6025,Accounts Payable,Accounts Payable,VEND-007,Global Packaging,148079.38,0,Finance,Delhi,Payment against BILL-2031
2025-08-18,JRN-9343,Vendor Payment,ZVP-6025,VPAY-6025,ICICI Bank Current A/c,Bank,VEND-007,Global Packaging,0,148079.38,Finance,Delhi,Payment against BILL-2031
